"export-plots data (NetLogo 5.2.0)"
"puzzleSwap.nlogo"
"04/29/2015 16:44:19:827 -0500"

"MODEL SETTINGS"
"consumeenergy","a3","a2","a1","b4","b1","b3","b2","numa","zpd","a4","numb"
"true","5","2","3","3","3","3","2","20","2","2","0"

"""Average Energy levels over time"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","1750","0","1580","true","""mental-A""","false","2"

"pen name","pen down?","mode","interval","color","x"
"""mental-A""","true","0","1","0","1441"
"""social-A""","true","0","1","28","1441"

"""mental-A""",,,,"""social-A"""
"x","y","color","pen down?","x","y","color","pen down?"
"0","1440","0","true","0","1440","28","true"
"1","1436.25","0","true","1","1440","28","true"
"2","1434.95","0","true","2","1439.7","28","true"
"3","1433.25","0","true","3","1439.15","28","true"
"4","1431.45","0","true","4","1438.3","28","true"
"5","1429.55","0","true","5","1436.8","28","true"
"6","1425.75","0","true","6","1433.95","28","true"
"7","1422.7","0","true","7","1431.4","28","true"
"8","1418.5","0","true","8","1427.8","28","true"
"9","1413.85","0","true","9","1424.05","28","true"
"10","1408.95","0","true","10","1420","28","true"
"11","1404.5","0","true","11","1416.55","28","true"
"12","1400.65","0","true","12","1413.4","28","true"
"13","1396.3","0","true","13","1409.65","28","true"
"14","1391.2","0","true","14","1405.35","28","true"
"15","1385.5","0","true","15","1400.4","28","true"
"16","1379.8","0","true","16","1395.45","28","true"
"17","1374.1","0","true","17","1390.5","28","true"
"18","1368.4","0","true","18","1385.55","28","true"
"19","1362.7","0","true","19","1380.6","28","true"
"20","1357","0","true","20","1375.65","28","true"
"21","1351.45","0","true","21","1370.85","28","true"
"22","1346.25","0","true","22","1366.8","28","true"
"23","1341.8","0","true","23","1363.3","28","true"
"24","1337.65","0","true","24","1360.1","28","true"
"25","1333.5","0","true","25","1356.9","28","true"
"26","1328.7","0","true","26","1353.2","28","true"
"27","1323.9","0","true","27","1349.5","28","true"
"28","1318.85","0","true","28","1345.6","28","true"
"29","1313.35","0","true","29","1341.05","28","true"
"30","1307.5","0","true","30","1336.2","28","true"
"31","1301.65","0","true","31","1331.35","28","true"
"32","1295.8","0","true","32","1326.5","28","true"
"33","1290.95","0","true","33","1322.45","28","true"
"34","1285.85","0","true","34","1318.15","28","true"
"35","1280.6","0","true","35","1313.85","28","true"
"36","1275.6","0","true","36","1309.55","28","true"
"37","1270.9","0","true","37","1305.55","28","true"
"38","1265.85","0","true","38","1301.15","28","true"
"39","1261.15","0","true","39","1297.7","28","true"
"40","1256.2","0","true","40","1293.3","28","true"
"41","1251.25","0","true","41","1288.9","28","true"
"42","1246.3","0","true","42","1284.5","28","true"
"43","1241","0","true","43","1279.9","28","true"
"44","1235.4","0","true","44","1275.05","28","true"
"45","1229.95","0","true","45","1270.35","28","true"
"46","1224.1","0","true","46","1265.5","28","true"
"47","1218.25","0","true","47","1260.65","28","true"
"48","1212.4","0","true","48","1255.8","28","true"
"49","1206.55","0","true","49","1250.95","28","true"
"50","1200.7","0","true","50","1246.1","28","true"
"51","1194.85","0","true","51","1241.25","28","true"
"52","1189","0","true","52","1236.4","28","true"
"53","1183.3","0","true","53","1231.7","28","true"
"54","1177.8","0","true","54","1227.15","28","true"
"55","1171.95","0","true","55","1222.3","28","true"
"56","1166.4","0","true","56","1217.6","28","true"
"57","1160.95","0","true","57","1212.75","28","true"
"58","1155.55","0","true","58","1207.6","28","true"
"59","1150.3","0","true","59","1202.6","28","true"
"60","1144.9","0","true","60","1197.9","28","true"
"61","1139.5","0","true","61","1192.75","28","true"
"62","1134.1","0","true","62","1187.6","28","true"
"63","1128.05","0","true","63","1181.8","28","true"
"64","1122.3","0","true","64","1176.3","28","true"
"65","1116.5","0","true","65","1171.1","28","true"
"66","1110.65","0","true","66","1165.6","28","true"
"67","1104.6","0","true","67","1159.8","28","true"
"68","1098.55","0","true","68","1154","28","true"
"69","1092.5","0","true","69","1148.2","28","true"
"70","1086.45","0","true","70","1142.4","28","true"
"71","1080.7","0","true","71","1136.9","28","true"
"72","1074.65","0","true","72","1131.65","28","true"
"73","1068.95","0","true","73","1126.15","28","true"
"74","1062.9","0","true","74","1120.35","28","true"
"75","1056.85","0","true","75","1114.55","28","true"
"76","1050.8","0","true","76","1108.75","28","true"
"77","1044.75","0","true","77","1102.95","28","true"
"78","1038.7","0","true","78","1097.15","28","true"
"79","1032.65","0","true","79","1091.35","28","true"
"80","1026.6","0","true","80","1085.55","28","true"
"81","1020.55","0","true","81","1079.75","28","true"
"82","1014.65","0","true","82","1074.1","28","true"
"83","1008.6","0","true","83","1068.75","28","true"
"84","1002.55","0","true","84","1062.95","28","true"
"85","996.5","0","true","85","1057.15","28","true"
"86","990.45","0","true","86","1051.35","28","true"
"87","984.55","0","true","87","1045.7","28","true"
"88","979.8","0","true","88","1041.5","28","true"
"89","974.7","0","true","89","1036.95","28","true"
"90","969.35","0","true","90","1032","28","true"
"91","963.65","0","true","91","1026.85","28","true"
"92","957.6","0","true","92","1021.35","28","true"
"93","951.55","0","true","93","1015.85","28","true"
"94","946.3","0","true","94","1011.1","28","true"
"95","940.25","0","true","95","1005.95","28","true"
"96","934.65","0","true","96","1000.85","28","true"
"97","928.95","0","true","97","995.65","28","true"
"98","922.9","0","true","98","990.15","28","true"
"99","916.85","0","true","99","984.65","28","true"
"100","910.8","0","true","100","979.15","28","true"
"101","904.75","0","true","101","973.65","28","true"
"102","898.7","0","true","102","968.15","28","true"
"103","892.65","0","true","103","962.65","28","true"
"104","886.6","0","true","104","957.15","28","true"
"105","880.7","0","true","105","951.8","28","true"
"106","874.85","0","true","106","946.6","28","true"
"107","868.8","0","true","107","941.1","28","true"
"108","862.75","0","true","108","935.6","28","true"
"109","856.7","0","true","109","930.1","28","true"
"110","851.25","0","true","110","925.45","28","true"
"111","845.9","0","true","111","921.3","28","true"
"112","840.85","0","true","112","917.2","28","true"
"113","836","0","true","113","913.55","28","true"
"114","830.9","0","true","114","909.6","28","true"
"115","825.65","0","true","115","905.1","28","true"
"116","819.9","0","true","116","900.45","28","true"
"117","814.15","0","true","117","895.25","28","true"
"118","808.4","0","true","118","890.05","28","true"
"119","802.65","0","true","119","884.85","28","true"
"120","796.9","0","true","120","879.65","28","true"
"121","791.15","0","true","121","874.45","28","true"
"122","785.4","0","true","122","869.25","28","true"
"123","779.65","0","true","123","864.05","28","true"
"124","773.9","0","true","124","858.85","28","true"
"125","767.85","0","true","125","853.35","28","true"
"126","762.1","0","true","126","848.15","28","true"
"127","756.05","0","true","127","842.65","28","true"
"128","750.3","0","true","128","837.45","28","true"
"129","744.55","0","true","129","832.25","28","true"
"130","738.8","0","true","130","827.05","28","true"
"131","733.05","0","true","131","821.85","28","true"
"132","727.45","0","true","132","816.8","28","true"
"133","722.95","0","true","133","813.15","28","true"
"134","719.25","0","true","134","809.8","28","true"
"135","715.55","0","true","135","806.45","28","true"
"136","711.85","0","true","136","803.1","28","true"
"137","709.2","0","true","137","800.6","28","true"
"138","705.5","0","true","138","797.25","28","true"
"139","701.55","0","true","139","793.55","28","true"
"140","697.2","0","true","140","789.6","28","true"
"141","693","0","true","141","785.8","28","true"
"142","688.6","0","true","142","782.25","28","true"
"143","683.8","0","true","143","777.95","28","true"
"144","678.25","0","true","144","773","28","true"
"145","673.4","0","true","145","768.55","28","true"
"146","667.85","0","true","146","763.6","28","true"
"147","662.45","0","true","147","758.8","28","true"
"148","657.3","0","true","148","754","28","true"
"149","652.15","0","true","149","749.2","28","true"
"150","647","0","true","150","744.4","28","true"
"151","641.7","0","true","151","739.85","28","true"
"152","636.15","0","true","152","734.8","28","true"
"153","630.75","0","true","153","729.9","28","true"
"154","625.2","0","true","154","725.45","28","true"
