"export-plots data (NetLogo 5.2.0)"
"puzzleSwap.nlogo"
"04/29/2015 16:44:24:114 -0500"

"MODEL SETTINGS"
"consumeenergy","a3","a2","a1","b4","b1","b3","b2","numa","zpd","a4","numb"
"true","5","2","3","3","3","3","2","20","2","2","0"

"""Average Energy levels over time"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","1750","0","1580","true","""mental-A""","false","2"

"pen name","pen down?","mode","interval","color","x"
"""mental-A""","true","0","1","0","1441"
"""social-A""","true","0","1","28","1441"

"""mental-A""",,,,"""social-A"""
"x","y","color","pen down?","x","y","color","pen down?"
"0","1440","0","true","0","1440","28","true"
"1","1436.6","0","true","1","1440","28","true"
"2","1436.3","0","true","2","1439.65","28","true"
"3","1435.8","0","true","3","1438.95","28","true"
"4","1435.3","0","true","4","1438.25","28","true"
"5","1434.2","0","true","5","1436.95","28","true"
"6","1432.15","0","true","6","1434.8","28","true"
"7","1429.8","0","true","7","1432.5","28","true"
"8","1427.25","0","true","8","1429.95","28","true"
"9","1424.2","0","true","9","1426.95","28","true"
"10","1420.8","0","true","10","1423.3","28","true"
"11","1417.25","0","true","11","1419.45","28","true"
"12","1413.7","0","true","12","1415.6","28","true"
"13","1410.15","0","true","13","1411.75","28","true"
"14","1406.6","0","true","14","1407.9","28","true"
"15","1403.05","0","true","15","1404.05","28","true"
"16","1399.35","0","true","16","1399.95","28","true"
"17","1394.85","0","true","17","1395.1","28","true"
"18","1390.05","0","true","18","1390","28","true"
"19","1385","0","true","19","1384.65","28","true"
"20","1379.95","0","true","20","1379.3","28","true"
"21","1374.9","0","true","21","1373.95","28","true"
"22","1370","0","true","22","1368.75","28","true"
"23","1365.4","0","true","23","1364.15","28","true"
"24","1360.5","0","true","24","1359.35","28","true"
"25","1355.6","0","true","25","1354.15","28","true"
"26","1350.85","0","true","26","1349.55","28","true"
"27","1346.1","0","true","27","1344.45","28","true"
"28","1341.35","0","true","28","1339.35","28","true"
"29","1336.75","0","true","29","1334.4","28","true"
"30","1332","0","true","30","1329.8","28","true"
"31","1327.25","0","true","31","1324.7","28","true"
"32","1323.1","0","true","32","1320.2","28","true"
"33","1318.95","0","true","33","1316.55","28","true"
"34","1314.7","0","true","34","1312.45","28","true"
"35","1310.45","0","true","35","1308.35","28","true"
"36","1306","0","true","36","1304.9","28","true"
"37","1301.75","0","true","37","1301.2","28","true"
"38","1297.6","0","true","38","1296.95","28","true"
"39","1293.45","0","true","39","1292.7","28","true"
"40","1289","0","true","40","1288.3","28","true"
"41","1284.55","0","true","41","1283.7","28","true"
"42","1280.6","0","true","42","1279.65","28","true"
"43","1276.95","0","true","43","1275.75","28","true"
"44","1273.3","0","true","44","1271.85","28","true"
"45","1269.65","0","true","45","1267.95","28","true"
"46","1267.05","0","true","46","1265.15","28","true"
"47","1264.25","0","true","47","1262.1","28","true"
"48","1261.15","0","true","48","1258.85","28","true"
"49","1257.45","0","true","49","1255.1","28","true"
"50","1253.75","0","true","50","1251.35","28","true"
"51","1249.75","0","true","51","1247.45","28","true"
"52","1245.95","0","true","52","1243.55","28","true"
"53","1242.3","0","true","53","1239.8","28","true"
"54","1238.2","0","true","54","1236.25","28","true"
"55","1233.35","0","true","55","1231.25","28","true"
"56","1228.5","0","true","56","1226.25","28","true"
"57","1223.65","0","true","57","1221.25","28","true"
"58","1218.8","0","true","58","1216.25","28","true"
"59","1213.95","0","true","59","1211.25","28","true"
"60","1209.4","0","true","60","1206.55","28","true"
"61","1205.4","0","true","61","1202.35","28","true"
"62","1200.8","0","true","62","1197.85","28","true"
"63","1197.3","0","true","63","1194.2","28","true"
"64","1193.6","0","true","64","1190.2","28","true"
"65","1189.35","0","true","65","1185.8","28","true"
"66","1184.6","0","true","66","1180.7","28","true"
"67","1179.75","0","true","67","1175.7","28","true"
"68","1175.2","0","true","68","1170.95","28","true"
"69","1170.95","0","true","69","1166.5","28","true"
"70","1166.85","0","true","70","1162.25","28","true"
"71","1162.75","0","true","71","1158.15","28","true"
"72","1159.65","0","true","72","1154.75","28","true"
"73","1156.55","0","true","73","1151.35","28","true"
"74","1153.15","0","true","74","1147.7","28","true"
"75","1149.7","0","true","75","1143.85","28","true"
"76","1146.1","0","true","76","1139.85","28","true"
"77","1142.3","0","true","77","1135.5","28","true"
"78","1138.2","0","true","78","1131.15","28","true"
"79","1133.8","0","true","79","1126.8","28","true"
"80","1129.7","0","true","80","1122.3","28","true"
"81","1125.15","0","true","81","1117.65","28","true"
"82","1120.6","0","true","82","1113","28","true"
"83","1115.55","0","true","83","1107.9","28","true"
"84","1110.5","0","true","84","1102.8","28","true"
"85","1105.7","0","true","85","1097.9","28","true"
"86","1100.65","0","true","86","1092.8","28","true"
"87","1095.6","0","true","87","1087.7","28","true"
"88","1090.55","0","true","88","1082.6","28","true"
"89","1085.5","0","true","89","1077.5","28","true"
"90","1080.45","0","true","90","1072.4","28","true"
"91","1075.4","0","true","91","1067.3","28","true"
"92","1070.35","0","true","92","1062.2","28","true"
"93","1065.3","0","true","93","1057.1","28","true"
"94","1060.25","0","true","94","1052","28","true"
"95","1055.2","0","true","95","1046.9","28","true"
"96","1050.15","0","true","96","1042.3","28","true"
"97","1045.1","0","true","97","1037.2","28","true"
"98","1040.3","0","true","98","1032.3","28","true"
"99","1035.4","0","true","99","1027.35","28","true"
"100","1030.55","0","true","100","1022.85","28","true"
"101","1025.95","0","true","101","1018.15","28","true"
"102","1021.3","0","true","102","1013.8","28","true"
"103","1016.95","0","true","103","1009.35","28","true"
"104","1011.9","0","true","104","1004.5","28","true"
"105","1006.85","0","true","105","999.4","28","true"
"106","1001.8","0","true","106","994.3","28","true"
"107","996.75","0","true","107","989.2","28","true"
"108","991.7","0","true","108","984.1","28","true"
"109","986.65","0","true","109","979","28","true"
"110","982","0","true","110","974.5","28","true"
"111","977.2","0","true","111","969.85","28","true"
"112","972.15","0","true","112","964.75","28","true"
"113","968.05","0","true","113","960.9","28","true"
"114","963.8","0","true","114","956.75","28","true"
"115","959.45","0","true","115","952.85","28","true"
"116","954.6","0","true","116","948.35","28","true"
"117","950.65","0","true","117","944.15","28","true"
"118","945.9","0","true","118","939.05","28","true"
"119","941.15","0","true","119","933.95","28","true"
"120","936.4","0","true","120","928.85","28","true"
"121","931.65","0","true","121","923.75","28","true"
"122","926.9","0","true","122","918.65","28","true"
"123","922.15","0","true","123","913.55","28","true"
"124","917.4","0","true","124","908.45","28","true"
"125","912.65","0","true","125","903.35","28","true"
"126","907.6","0","true","126","898","28","true"
"127","902.85","0","true","127","892.9","28","true"
"128","898.1","0","true","128","887.8","28","true"
"129","893.35","0","true","129","882.7","28","true"
"130","888.75","0","true","130","877.75","28","true"
"131","884.75","0","true","131","873.65","28","true"
"132","880.45","0","true","132","869.6","28","true"
"133","876.3","0","true","133","865.4","28","true"
"134","871.85","0","true","134","860.7","28","true"
"135","867.1","0","true","135","855.85","28","true"
"136","862.35","0","true","136","851","28","true"
"137","857.6","0","true","137","846.15","28","true"
"138","852.85","0","true","138","841.3","28","true"
"139","848.4","0","true","139","836.45","28","true"
"140","843.95","0","true","140","831.6","28","true"
"141","839.8","0","true","141","827.05","28","true"
"142","835.7","0","true","142","822.8","28","true"
"143","831.25","0","true","143","818.4","28","true"
"144","827.6","0","true","144","814.5","28","true"
"145","823.4","0","true","145","810.65","28","true"
"146","818.65","0","true","146","805.95","28","true"
"147","813.9","0","true","147","801.15","28","true"
"148","809.15","0","true","148","796.15","28","true"
"149","804.1","0","true","149","791","28","true"
"150","799.05","0","true","150","785.85","28","true"
"151","794","0","true","151","780.7","28","true"
"152","788.95","0","true","152","775.55","28","true"
"153","783.9","0","true","153","770.4","28","true"
