"export-plots data (NetLogo 5.2.0)"
"puzzleSwap.nlogo"
"04/29/2015 16:44:18:710 -0500"

"MODEL SETTINGS"
"zpd","consumeenergy","numa","numb","a1","a2","a3","a4","b1","b2","b3","b4"
"2","true","20","0","3","2","5","2","3","2","3","3"

"""Average Energy levels over time"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","1750","0","1580","true","""mental-A""","false","2"

"pen name","pen down?","mode","interval","color","x"
"""mental-A""","true","0","1","0","1441"
"""social-A""","true","0","1","28","1441"

"""mental-A""",,,,"""social-A"""
"x","y","color","pen down?","x","y","color","pen down?"
"0","1440","0","true","0","1440","28","true"
"1","1436.65","0","true","1","1440","28","true"
"2","1435.05","0","true","2","1440","28","true"
"3","1435.05","0","true","3","1440","28","true"
"4","1434.5","0","true","4","1439.4","28","true"
"5","1433.95","0","true","5","1438.8","28","true"
"6","1433.05","0","true","6","1437.85","28","true"
"7","1431.55","0","true","7","1436.4","28","true"
"8","1429.7","0","true","8","1434.7","28","true"
"9","1427.15","0","true","9","1432.3","28","true"
"10","1424.3","0","true","10","1429.65","28","true"
"11","1419.55","0","true","11","1425.05","28","true"
"12","1414.5","0","true","12","1420.3","28","true"
"13","1409.45","0","true","13","1415.55","28","true"
"14","1404.4","0","true","14","1410.8","28","true"
"15","1399.65","0","true","15","1406.35","28","true"
"16","1394","0","true","16","1401.65","28","true"
"17","1388.55","0","true","17","1396.95","28","true"
"18","1382.9","0","true","18","1391.95","28","true"
"19","1377.25","0","true","19","1386.95","28","true"
"20","1371.6","0","true","20","1381.95","28","true"
"21","1365.95","0","true","21","1376.95","28","true"
"22","1360.3","0","true","22","1371.95","28","true"
"23","1354.65","0","true","23","1366.95","28","true"
"24","1349","0","true","24","1361.95","28","true"
"25","1343.35","0","true","25","1356.95","28","true"
"26","1337.85","0","true","26","1352.1","28","true"
"27","1332.4","0","true","27","1347.7","28","true"
"28","1327.15","0","true","28","1343","28","true"
"29","1321.7","0","true","29","1338","28","true"
"30","1316.25","0","true","30","1333.6","28","true"
"31","1310.8","0","true","31","1329.2","28","true"
"32","1305.35","0","true","32","1324.8","28","true"
"33","1299.9","0","true","33","1320.4","28","true"
"34","1294.45","0","true","34","1316","28","true"
"35","1289","0","true","35","1311.6","28","true"
"36","1283.55","0","true","36","1307.2","28","true"
"37","1278.1","0","true","37","1302.8","28","true"
"38","1272.8","0","true","38","1298.55","28","true"
"39","1267.8","0","true","39","1294.9","28","true"
"40","1263.4","0","true","40","1291.5","28","true"
"41","1259","0","true","41","1288.4","28","true"
"42","1254.75","0","true","42","1285.45","28","true"
"43","1250.35","0","true","43","1282.35","28","true"
"44","1245.95","0","true","44","1278.95","28","true"
"45","1241","0","true","45","1275","28","true"
"46","1235.55","0","true","46","1270.6","28","true"
"47","1230.1","0","true","47","1266.2","28","true"
"48","1224.45","0","true","48","1261.45","28","true"
"49","1219","0","true","49","1257.05","28","true"
"50","1213.65","0","true","50","1252.6","28","true"
"51","1208.7","0","true","51","1248.85","28","true"
"52","1203.25","0","true","52","1244.7","28","true"
"53","1198.15","0","true","53","1240.55","28","true"
"54","1192.7","0","true","54","1236.15","28","true"
"55","1187.25","0","true","55","1231.75","28","true"
"56","1181.8","0","true","56","1227.35","28","true"
"57","1177.45","0","true","57","1224.05","28","true"
"58","1173.1","0","true","58","1220.75","28","true"
"59","1168.9","0","true","59","1217.6","28","true"
"60","1164.7","0","true","60","1214.85","28","true"
"61","1160.65","0","true","61","1211.7","28","true"
"62","1156.6","0","true","62","1208.4","28","true"
"63","1152.55","0","true","63","1205.1","28","true"
"64","1147.9","0","true","64","1201.25","28","true"
"65","1142.9","0","true","65","1197","28","true"
"66","1137.75","0","true","66","1192.6","28","true"
"67","1132.95","0","true","67","1188.2","28","true"
"68","1128.15","0","true","68","1183.8","28","true"
"69","1123.35","0","true","69","1179.4","28","true"
"70","1118.55","0","true","70","1175","28","true"
"71","1113.6","0","true","71","1170.5","28","true"
"72","1108.3","0","true","72","1165.9","28","true"
"73","1103.3","0","true","73","1161.15","28","true"
"74","1098.3","0","true","74","1156.4","28","true"
"75","1093.6","0","true","75","1151.95","28","true"
"76","1088.6","0","true","76","1147.75","28","true"
"77","1083.9","0","true","77","1143.3","28","true"
"78","1079.2","0","true","78","1138.85","28","true"
"79","1074.5","0","true","79","1134.4","28","true"
"80","1069.8","0","true","80","1129.95","28","true"
"81","1064.8","0","true","81","1125.2","28","true"
"82","1060.1","0","true","82","1120.75","28","true"
"83","1055.4","0","true","83","1116.3","28","true"
"84","1050.55","0","true","84","1111.75","28","true"
"85","1045.85","0","true","85","1107.75","28","true"
"86","1040.8","0","true","86","1103.2","28","true"
"87","1036.1","0","true","87","1099","28","true"
"88","1031.4","0","true","88","1094.8","28","true"
"89","1026.7","0","true","89","1090.6","28","true"
"90","1023.2","0","true","90","1087.7","28","true"
"91","1019.5","0","true","91","1084.7","28","true"
"92","1015.95","0","true","92","1081.85","28","true"
"93","1011.95","0","true","93","1078.85","28","true"
"94","1009.2","0","true","94","1076.65","28","true"
"95","1005.8","0","true","95","1074.05","28","true"
"96","1002.35","0","true","96","1071.45","28","true"
"97","998.6","0","true","97","1068.6","28","true"
"98","995.15","0","true","98","1065.75","28","true"
"99","991.7","0","true","99","1062.9","28","true"
"100","988.25","0","true","100","1060.05","28","true"
"101","983.6","0","true","101","1056.25","28","true"
"102","978.35","0","true","102","1051.9","28","true"
"103","973.1","0","true","103","1047.55","28","true"
"104","967.8","0","true","104","1042.55","28","true"
"105","962.65","0","true","105","1038.25","28","true"
"106","957.35","0","true","106","1034.25","28","true"
"107","952.2","0","true","107","1030.25","28","true"
"108","947.25","0","true","108","1026.1","28","true"
"109","941.95","0","true","109","1021.1","28","true"
"110","936.8","0","true","110","1016.25","28","true"
"111","931.85","0","true","111","1012","28","true"
"112","926.2","0","true","112","1007.25","28","true"
"113","920.9","0","true","113","1002.25","28","true"
"114","915.6","0","true","114","997.25","28","true"
"115","910.3","0","true","115","992.25","28","true"
"116","905","0","true","116","987.25","28","true"
"117","899.7","0","true","117","982.25","28","true"
"118","894.4","0","true","118","977.25","28","true"
"119","889.25","0","true","119","972.4","28","true"
"120","884.1","0","true","120","968.1","28","true"
"121","878.75","0","true","121","963.35","28","true"
"122","873.1","0","true","122","958.35","28","true"
"123","867.45","0","true","123","953.35","28","true"
"124","861.8","0","true","124","948.35","28","true"
"125","856.3","0","true","125","943.5","28","true"
"126","851.1","0","true","126","938.8","28","true"
"127","845.8","0","true","127","934.45","28","true"
"128","841.85","0","true","128","931.15","28","true"
"129","837.85","0","true","129","927.6","28","true"
"130","833.4","0","true","130","923.65","28","true"
"131","829.3","0","true","131","919.7","28","true"
"132","825.2","0","true","132","915.75","28","true"
"133","821.1","0","true","133","911.8","28","true"
"134","816.65","0","true","134","907.5","28","true"
"135","811.9","0","true","135","903.05","28","true"
"136","807.15","0","true","136","898.6","28","true"
"137","802.15","0","true","137","893.85","28","true"
"138","797","0","true","138","888.95","28","true"
"139","791.7","0","true","139","884.4","28","true"
"140","786.75","0","true","140","879.8","28","true"
"141","781.45","0","true","141","874.95","28","true"
"142","776.15","0","true","142","870.1","28","true"
"143","770.85","0","true","143","865.25","28","true"
"144","765.55","0","true","144","860.4","28","true"
"145","760.4","0","true","145","855.7","28","true"
"146","755.6","0","true","146","851.8","28","true"
"147","751","0","true","147","848.25","28","true"
"148","746.3","0","true","148","844.3","28","true"
"149","741.3","0","true","149","840.15","28","true"
"150","736.2","0","true","150","835.75","28","true"
"151","730.75","0","true","151","831.05","28","true"
"152","725.65","0","true","152","826.65","28","true"
"153","720.4","0","true","153","821.95","28","true"
"154","715.3","0","true","154","817.2","28","true"
