"export-plots data (NetLogo 5.2.0)"
"puzzleSwap.nlogo"
"04/29/2015 16:46:55:133 -0500"

"MODEL SETTINGS"
"consumeenergy","a3","a2","a1","b4","b1","b3","b2","numa","zpd","a4","numb"
"true","2","2","3","3","3","3","2","20","2","5","0"

"""Average Energy levels over time"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","1750","0","1580","true","""mental-A""","false","2"

"pen name","pen down?","mode","interval","color","x"
"""mental-A""","true","0","1","0","1441"
"""social-A""","true","0","1","28","1441"

"""mental-A""",,,,"""social-A"""
"x","y","color","pen down?","x","y","color","pen down?"
"0","1440","0","true","0","1440","28","true"
"1","1435.85","0","true","1","1440","28","true"
"2","1432.55","0","true","2","1438.95","28","true"
"3","1428.5","0","true","3","1436.8","28","true"
"4","1423.6","0","true","4","1433.75","28","true"
"5","1418.95","0","true","5","1430.7","28","true"
"6","1413.9","0","true","6","1427.65","28","true"
"7","1409.4","0","true","7","1424.6","28","true"
"8","1404.9","0","true","8","1421.55","28","true"
"9","1400.05","0","true","9","1418.5","28","true"
"10","1394.9","0","true","10","1415.1","28","true"
"11","1389.5","0","true","11","1411.45","28","true"
"12","1384.25","0","true","12","1407.8","28","true"
"13","1379.25","0","true","13","1404.15","28","true"
"14","1373.85","0","true","14","1400.5","28","true"
"15","1368.45","0","true","15","1397.5","28","true"
"16","1363.05","0","true","16","1393.85","28","true"
"17","1357.65","0","true","17","1390.2","28","true"
"18","1352.25","0","true","18","1386.55","28","true"
"19","1346.85","0","true","19","1382.9","28","true"
"20","1341.45","0","true","20","1379.25","28","true"
"21","1336.05","0","true","21","1375.6","28","true"
"22","1330.65","0","true","22","1371.95","28","true"
"23","1325.25","0","true","23","1368.3","28","true"
"24","1319.85","0","true","24","1364.65","28","true"
"25","1314.45","0","true","25","1361","28","true"
"26","1309.05","0","true","26","1357.35","28","true"
"27","1303.65","0","true","27","1353.7","28","true"
"28","1298.25","0","true","28","1350.05","28","true"
"29","1293.1","0","true","29","1346.2","28","true"
"30","1287.7","0","true","30","1342.05","28","true"
"31","1282.3","0","true","31","1337.9","28","true"
"32","1276.9","0","true","32","1333.75","28","true"
"33","1271.5","0","true","33","1329.6","28","true"
"34","1266.1","0","true","34","1325.45","28","true"
"35","1260.95","0","true","35","1321.55","28","true"
"36","1255.55","0","true","36","1317.4","28","true"
"37","1250.15","0","true","37","1313.25","28","true"
"38","1245.2","0","true","38","1309.25","28","true"
"39","1240.35","0","true","39","1305.35","28","true"
"40","1235.25","0","true","40","1301.7","28","true"
"41","1230.15","0","true","41","1298.05","28","true"
"42","1226","0","true","42","1295.25","28","true"
"43","1221.85","0","true","43","1291.9","28","true"
"44","1217.35","0","true","44","1288.85","28","true"
"45","1212.8","0","true","45","1285.15","28","true"
"46","1208.3","0","true","46","1281.5","28","true"
"47","1203.95","0","true","47","1277.85","28","true"
"48","1199.45","0","true","48","1274.2","28","true"
"49","1194.35","0","true","49","1270","28","true"
"50","1189.25","0","true","50","1265.8","28","true"
"51","1184.15","0","true","51","1261.6","28","true"
"52","1179.05","0","true","52","1257.4","28","true"
"53","1173.95","0","true","53","1253.2","28","true"
"54","1169.15","0","true","54","1249.3","28","true"
"55","1164.05","0","true","55","1245.7","28","true"
"56","1158.95","0","true","56","1242.1","28","true"
"57","1154.1","0","true","57","1238.5","28","true"
"58","1149.25","0","true","58","1234.9","28","true"
"59","1144.1","0","true","59","1231.3","28","true"
"60","1138.95","0","true","60","1227.7","28","true"
"61","1133.8","0","true","61","1224.65","28","true"
"62","1129.3","0","true","62","1222","28","true"
"63","1124.45","0","true","63","1218.95","28","true"
"64","1119.6","0","true","64","1215.9","28","true"
"65","1114.75","0","true","65","1212.85","28","true"
"66","1110.15","0","true","66","1209.5","28","true"
"67","1106","0","true","67","1206.6","28","true"
"68","1101.3","0","true","68","1203.35","28","true"
"69","1097.7","0","true","69","1201.05","28","true"
"70","1093.7","0","true","70","1197.95","28","true"
"71","1089.45","0","true","71","1194.5","28","true"
"72","1084.95","0","true","72","1190.85","28","true"
"73","1080.7","0","true","73","1187.4","28","true"
"74","1075.85","0","true","74","1183.5","28","true"
"75","1071","0","true","75","1179.6","28","true"
"76","1066.15","0","true","76","1175.7","28","true"
"77","1061.3","0","true","77","1171.8","28","true"
"78","1056.45","0","true","78","1167.9","28","true"
"79","1051.3","0","true","79","1164","28","true"
"80","1046.15","0","true","80","1160.1","28","true"
"81","1041","0","true","81","1156.2","28","true"
"82","1035.85","0","true","82","1152.3","28","true"
"83","1030.85","0","true","83","1148.55","28","true"
"84","1026.3","0","true","84","1145.65","28","true"
"85","1021.5","0","true","85","1142.5","28","true"
"86","1016.1","0","true","86","1139.2","28","true"
"87","1010.7","0","true","87","1135.3","28","true"
"88","1005.55","0","true","88","1131","28","true"
"89","1000.15","0","true","89","1126.5","28","true"
"90","994.75","0","true","90","1122","28","true"
"91","989.35","0","true","91","1117.5","28","true"
"92","984.1","0","true","92","1113.15","28","true"
"93","978.7","0","true","93","1109.1","28","true"
"94","973.3","0","true","94","1104.6","28","true"
"95","968.05","0","true","95","1100.6","28","true"
"96","962.95","0","true","96","1097","28","true"
"97","957.85","0","true","97","1093.4","28","true"
"98","952.75","0","true","98","1089.8","28","true"
"99","947.35","0","true","99","1085.85","28","true"
"100","942.4","0","true","100","1082.4","28","true"
"101","937.3","0","true","101","1078.75","28","true"
"102","932.2","0","true","102","1075.15","28","true"
"103","927.1","0","true","103","1071.55","28","true"
"104","922","0","true","104","1067.95","28","true"
"105","916.9","0","true","105","1064.35","28","true"
"106","912.3","0","true","106","1060.75","28","true"
"107","907.4","0","true","107","1056.85","28","true"
"108","902.5","0","true","108","1052.95","28","true"
"109","897.9","0","true","109","1049.35","28","true"
"110","893","0","true","110","1046","28","true"
"111","888.3","0","true","111","1042.4","28","true"
"112","883.4","0","true","112","1038.55","28","true"
"113","878.5","0","true","113","1034.7","28","true"
"114","873.6","0","true","114","1030.85","28","true"
"115","868.7","0","true","115","1027","28","true"
"116","864.05","0","true","116","1023.35","28","true"
"117","859.6","0","true","117","1019.85","28","true"
"118","855.15","0","true","118","1016.35","28","true"
"119","851","0","true","119","1012.85","28","true"
"120","846.4","0","true","120","1008.85","28","true"
"121","841.8","0","true","121","1004.85","28","true"
"122","837.2","0","true","122","1000.85","28","true"
"123","832.6","0","true","123","996.85","28","true"
"124","827.65","0","true","124","992.65","28","true"
"125","822.5","0","true","125","988.25","28","true"
"126","817.35","0","true","126","983.85","28","true"
"127","812.2","0","true","127","979.45","28","true"
"128","807.2","0","true","128","975.2","28","true"
"129","802.45","0","true","129","970.95","28","true"
"130","797.3","0","true","130","966.55","28","true"
"131","792.4","0","true","131","962.15","28","true"
"132","787.25","0","true","132","957.55","28","true"
"133","782.35","0","true","133","953.15","28","true"
"134","777.6","0","true","134","948.9","28","true"
"135","773.15","0","true","135","944.65","28","true"
"136","768.7","0","true","136","941","28","true"
"137","763.8","0","true","137","937.7","28","true"
"138","759.5","0","true","138","934.4","28","true"
"139","755.2","0","true","139","931.1","28","true"
"140","750.3","0","true","140","927.85","28","true"
"141","745.6","0","true","141","924.6","28","true"
"142","741.3","0","true","142","921.1","28","true"
"143","737.3","0","true","143","917.95","28","true"
"144","732.65","0","true","144","914.35","28","true"
"145","728.8","0","true","145","911.3","28","true"
"146","724.7","0","true","146","908","28","true"
"147","720.6","0","true","147","904.95","28","true"
"148","716.25","0","true","148","901.65","28","true"
"149","712.4","0","true","149","898.6","28","true"
"150","708.55","0","true","150","895.55","28","true"
"151","704.7","0","true","151","892.5","28","true"
"152","700","0","true","152","889.1","28","true"
"153","695.45","0","true","153","885.85","28","true"
"154","690.55","0","true","154","882.45","28","true"
