"export-plots data (NetLogo 5.2.0)"
"puzzleSwap.nlogo"
"04/29/2015 16:38:01:879 -0500"

"MODEL SETTINGS"
"consumeenergy","a3","a2","a1","b4","b1","b3","b2","numa","zpd","a4","numb"
"true","3","3","3","3","3","3","2","20","2","3","0"

"""Average Energy levels over time"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","1750","0","1580","true","""mental-A""","false","2"

"pen name","pen down?","mode","interval","color","x"
"""mental-A""","true","0","1","0","1441"
"""social-A""","true","0","1","28","1441"

"""mental-A""",,,,"""social-A"""
"x","y","color","pen down?","x","y","color","pen down?"
"0","1440","0","true","0","1440","28","true"
"1","1437.55","0","true","1","1440","28","true"
"2","1435.8","0","true","2","1440","28","true"
"3","1433.35","0","true","3","1439.3","28","true"
"4","1432.25","0","true","4","1438.35","28","true"
"5","1430.5","0","true","5","1436.7","28","true"
"6","1428.75","0","true","6","1435.05","28","true"
"7","1426.5","0","true","7","1432.75","28","true"
"8","1422.65","0","true","8","1429","28","true"
"9","1418.8","0","true","9","1425.25","28","true"
"10","1414.3","0","true","10","1420.85","28","true"
"11","1409.2","0","true","11","1415.85","28","true"
"12","1404.1","0","true","12","1410.85","28","true"
"13","1399","0","true","13","1405.85","28","true"
"14","1393.9","0","true","14","1400.85","28","true"
"15","1388.8","0","true","15","1395.85","28","true"
"16","1383.4","0","true","16","1390.6","28","true"
"17","1378.3","0","true","17","1385.6","28","true"
"18","1373.2","0","true","18","1380.6","28","true"
"19","1367.9","0","true","19","1375.3","28","true"
"20","1362.8","0","true","20","1370.3","28","true"
"21","1357.5","0","true","21","1365","28","true"
"22","1352.4","0","true","22","1360","28","true"
"23","1347.6","0","true","23","1355.15","28","true"
"24","1342.8","0","true","24","1350.3","28","true"
"25","1338","0","true","25","1345.45","28","true"
"26","1333.2","0","true","26","1340.6","28","true"
"27","1328.25","0","true","27","1335.75","28","true"
"28","1323.1","0","true","28","1330.85","28","true"
"29","1317.7","0","true","29","1325.9","28","true"
"30","1312.55","0","true","30","1320.9","28","true"
"31","1307.15","0","true","31","1315.65","28","true"
"32","1302.05","0","true","32","1310.7","28","true"
"33","1296.9","0","true","33","1306.2","28","true"
"34","1291.6","0","true","34","1301.55","28","true"
"35","1286.3","0","true","35","1296.9","28","true"
"36","1281.2","0","true","36","1292.25","28","true"
"37","1276.25","0","true","37","1287.75","28","true"
"38","1271.6","0","true","38","1283.25","28","true"
"39","1266.5","0","true","39","1278.6","28","true"
"40","1262.55","0","true","40","1275.15","28","true"
"41","1258.3","0","true","41","1271.4","28","true"
"42","1253.2","0","true","42","1266.75","28","true"
"43","1248.1","0","true","43","1262.1","28","true"
"44","1243","0","true","44","1257.45","28","true"
"45","1237.9","0","true","45","1253.2","28","true"
"46","1232.6","0","true","46","1248.25","28","true"
"47","1227.5","0","true","47","1243.6","28","true"
"48","1222.9","0","true","48","1240.35","28","true"
"49","1218.6","0","true","49","1236.8","28","true"
"50","1214.25","0","true","50","1234.2","28","true"
"51","1209.45","0","true","51","1230.2","28","true"
"52","1204.85","0","true","52","1226.2","28","true"
"53","1200.25","0","true","53","1222.2","28","true"
"54","1195.4","0","true","54","1218.05","28","true"
"55","1191.05","0","true","55","1214.05","28","true"
"56","1186.1","0","true","56","1209.9","28","true"
"57","1181.75","0","true","57","1206.1","28","true"
"58","1177.3","0","true","58","1201.8","28","true"
"59","1172.95","0","true","59","1197.45","28","true"
"60","1168.2","0","true","60","1192.85","28","true"
"61","1163.25","0","true","61","1187.95","28","true"
"62","1158.5","0","true","62","1183.35","28","true"
"63","1153.75","0","true","63","1178.75","28","true"
"64","1148.7","0","true","64","1173.8","28","true"
"65","1143.65","0","true","65","1168.85","28","true"
"66","1138.6","0","true","66","1163.9","28","true"
"67","1134.05","0","true","67","1159.5","28","true"
"68","1129.3","0","true","68","1154.85","28","true"
"69","1124.55","0","true","69","1150.2","28","true"
"70","1120.05","0","true","70","1145.75","28","true"
"71","1115.55","0","true","71","1141.3","28","true"
"72","1110.75","0","true","72","1136.5","28","true"
"73","1106.25","0","true","73","1131.7","28","true"
"74","1100.95","0","true","74","1126.75","28","true"
"75","1095.65","0","true","75","1121.8","28","true"
"76","1090.35","0","true","76","1116.85","28","true"
"77","1085.05","0","true","77","1112.5","28","true"
"78","1079.75","0","true","78","1107.55","28","true"
"79","1075.3","0","true","79","1103.6","28","true"
"80","1070.85","0","true","80","1099.65","28","true"
"81","1065.9","0","true","81","1095.1","28","true"
"82","1060.9","0","true","82","1090.55","28","true"
"83","1055.9","0","true","83","1086","28","true"
"84","1050.9","0","true","84","1081.45","28","true"
"85","1046.05","0","true","85","1077.05","28","true"
"86","1041.45","0","true","86","1073.8","28","true"
"87","1036.8","0","true","87","1070.1","28","true"
"88","1031.8","0","true","88","1066.1","28","true"
"89","1026.8","0","true","89","1062.1","28","true"
"90","1021.8","0","true","90","1058.1","28","true"
"91","1016.8","0","true","91","1054.1","28","true"
"92","1011.8","0","true","92","1050.1","28","true"
"93","1006.95","0","true","93","1046.25","28","true"
"94","1002.25","0","true","94","1042.5","28","true"
"95","996.95","0","true","95","1038.2","28","true"
"96","991.65","0","true","96","1034.2","28","true"
"97","986.05","0","true","97","1029.9","28","true"
"98","981.05","0","true","98","1026.25","28","true"
"99","976.45","0","true","99","1023.45","28","true"
"100","971.8","0","true","100","1019.85","28","true"
"101","966.8","0","true","101","1015.85","28","true"
"102","961.8","0","true","102","1011.85","28","true"
"103","956.8","0","true","103","1007.85","28","true"
"104","952.05","0","true","104","1004.05","28","true"
"105","947.05","0","true","105","1000.05","28","true"
"106","941.75","0","true","106","995.75","28","true"
"107","936.45","0","true","107","991.45","28","true"
"108","931.15","0","true","108","987.15","28","true"
"109","925.85","0","true","109","982.85","28","true"
"110","921.05","0","true","110","979.2","28","true"
"111","916.05","0","true","111","975.25","28","true"
"112","910.75","0","true","112","971","28","true"
"113","905.9","0","true","113","967.2","28","true"
"114","900.8","0","true","114","962.95","28","true"
"115","896","0","true","115","958.75","28","true"
"116","890.9","0","true","116","954.25","28","true"
"117","886.1","0","true","117","950.6","28","true"
"118","881.3","0","true","118","946.95","28","true"
"119","876.85","0","true","119","943.3","28","true"
"120","872.4","0","true","120","939.1","28","true"
"121","867.65","0","true","121","934.6","28","true"
"122","863.2","0","true","122","930.4","28","true"
"123","858.75","0","true","123","926.2","28","true"
"124","854.25","0","true","124","921.8","28","true"
"125","849.8","0","true","125","917.6","28","true"
"126","845.8","0","true","126","913.65","28","true"
"127","841.7","0","true","127","910.25","28","true"
"128","837.6","0","true","128","906.35","28","true"
"129","833.5","0","true","129","902.45","28","true"
"130","829.4","0","true","130","898.55","28","true"
"131","825.3","0","true","131","894.65","28","true"
"132","821.15","0","true","132","890.8","28","true"
"133","816.7","0","true","133","886.65","28","true"
"134","812.25","0","true","134","882.5","28","true"
"135","807.45","0","true","135","877.95","28","true"
"136","802.85","0","true","136","873.65","28","true"
"137","797.75","0","true","137","869.4","28","true"
"138","793","0","true","138","864.95","28","true"
"139","787.9","0","true","139","859.95","28","true"
"140","782.65","0","true","140","854.8","28","true"
"141","777.7","0","true","141","849.65","28","true"
"142","772.75","0","true","142","844.5","28","true"
"143","767.8","0","true","143","839.35","28","true"
"144","763","0","true","144","834.35","28","true"
"145","758.35","0","true","145","829.5","28","true"
"146","754.8","0","true","146","826.6","28","true"
"147","751.25","0","true","147","823.65","28","true"
"148","747.95","0","true","148","820.35","28","true"
"149","744.1","0","true","149","816.2","28","true"
"150","739.6","0","true","150","811.45","28","true"
"151","734.6","0","true","151","806.65","28","true"
"152","729.9","0","true","152","801.55","28","true"
"153","724.9","0","true","153","796.15","28","true"
