"export-plots data (NetLogo 5.2.0)"
"puzzleSwap.nlogo"
"04/29/2015 16:38:01:608 -0500"

"MODEL SETTINGS"
"zpd","consumeenergy","numa","numb","a1","a2","a3","a4","b1","b2","b3","b4"
"2","true","20","0","3","3","3","3","3","2","3","3"

"""Average Energy levels over time"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","1750","0","1580","true","""mental-A""","false","2"

"pen name","pen down?","mode","interval","color","x"
"""mental-A""","true","0","1","0","1441"
"""social-A""","true","0","1","28","1441"

"""mental-A""",,,,"""social-A"""
"x","y","color","pen down?","x","y","color","pen down?"
"0","1440","0","true","0","1440","28","true"
"1","1435.3","0","true","1","1440","28","true"
"2","1434.55","0","true","2","1440","28","true"
"3","1433.45","0","true","3","1439.7","28","true"
"4","1431.6","0","true","4","1438.05","28","true"
"5","1429.25","0","true","5","1436.1","28","true"
"6","1425.7","0","true","6","1432.95","28","true"
"7","1421.5","0","true","7","1429.35","28","true"
"8","1417.3","0","true","8","1425.75","28","true"
"9","1412.1","0","true","9","1421.3","28","true"
"10","1406.6","0","true","10","1417.1","28","true"
"11","1401.1","0","true","11","1412.9","28","true"
"12","1395.6","0","true","12","1408.7","28","true"
"13","1390.1","0","true","13","1404.5","28","true"
"14","1384.3","0","true","14","1400.3","28","true"
"15","1378.65","0","true","15","1396.25","28","true"
"16","1372.85","0","true","16","1392.05","28","true"
"17","1367.05","0","true","17","1387.85","28","true"
"18","1361.25","0","true","18","1383.65","28","true"
"19","1355.45","0","true","19","1379.45","28","true"
"20","1349.65","0","true","20","1375.25","28","true"
"21","1343.85","0","true","21","1371.6","28","true"
"22","1338.05","0","true","22","1367.95","28","true"
"23","1332.25","0","true","23","1364.3","28","true"
"24","1326.6","0","true","24","1360.65","28","true"
"25","1321.55","0","true","25","1357.3","28","true"
"26","1316.2","0","true","26","1354.25","28","true"
"27","1311.3","0","true","27","1351.35","28","true"
"28","1305.8","0","true","28","1348.15","28","true"
"29","1300.6","0","true","29","1344.4","28","true"
"30","1295.55","0","true","30","1340.8","28","true"
"31","1290.9","0","true","31","1337.8","28","true"
"32","1286.9","0","true","32","1334.8","28","true"
"33","1282.9","0","true","33","1331.8","28","true"
"34","1278.6","0","true","34","1328.55","28","true"
"35","1274.3","0","true","35","1325.35","28","true"
"36","1270.45","0","true","36","1322.5","28","true"
"37","1266.45","0","true","37","1319.95","28","true"
"38","1262.15","0","true","38","1317.1","28","true"
"39","1257.3","0","true","39","1313.8","28","true"
"40","1252.1","0","true","40","1310.2","28","true"
"41","1247.05","0","true","41","1306.2","28","true"
"42","1242.65","0","true","42","1302.65","28","true"
"43","1237.65","0","true","43","1298.65","28","true"
"44","1232.65","0","true","44","1294.65","28","true"
"45","1227.65","0","true","45","1290.65","28","true"
"46","1222.15","0","true","46","1286.5","28","true"
"47","1216.9","0","true","47","1282","28","true"
"48","1211.1","0","true","48","1277.2","28","true"
"49","1206","0","true","49","1273","28","true"
"50","1200.55","0","true","50","1268.5","28","true"
"51","1195.1","0","true","51","1264","28","true"
"52","1189.95","0","true","52","1259.5","28","true"
"53","1184.8","0","true","53","1255","28","true"
"54","1179.95","0","true","54","1250.8","28","true"
"55","1175.95","0","true","55","1247.1","28","true"
"56","1171.95","0","true","56","1244","28","true"
"57","1167.95","0","true","57","1240.9","28","true"
"58","1163.95","0","true","58","1237.8","28","true"
"59","1159.95","0","true","59","1234.7","28","true"
"60","1154.7","0","true","60","1230.55","28","true"
"61","1149.55","0","true","61","1226.4","28","true"
"62","1144.4","0","true","62","1222.85","28","true"
"63","1138.95","0","true","63","1219.05","28","true"
"64","1133.8","0","true","64","1214.9","28","true"
"65","1128.35","0","true","65","1210.5","28","true"
"66","1123.2","0","true","66","1206.35","28","true"
"67","1118.05","0","true","67","1202.2","28","true"
"68","1112.9","0","true","68","1198.05","28","true"
"69","1107.75","0","true","69","1193.9","28","true"
"70","1102.6","0","true","70","1189.75","28","true"
"71","1097.45","0","true","71","1185.6","28","true"
"72","1092.6","0","true","72","1181.75","28","true"
"73","1087.75","0","true","73","1177.9","28","true"
"74","1082.6","0","true","74","1173.15","28","true"
"75","1077.1","0","true","75","1168.1","28","true"
"76","1071.6","0","true","76","1163.05","28","true"
"77","1066.7","0","true","77","1159.15","28","true"
"78","1061.85","0","true","78","1156.45","28","true"
"79","1058.75","0","true","79","1154.15","28","true"
"80","1056.55","0","true","80","1152","28","true"
"81","1053.9","0","true","81","1149.7","28","true"
"82","1050.6","0","true","82","1146.6","28","true"
"83","1046.5","0","true","83","1142.75","28","true"
"84","1042.4","0","true","84","1138.9","28","true"
"85","1038.3","0","true","85","1135.05","28","true"
"86","1033.95","0","true","86","1130.95","28","true"
"87","1028.8","0","true","87","1126.15","28","true"
"88","1023.3","0","true","88","1121.55","28","true"
"89","1018.4","0","true","89","1117.25","28","true"
"90","1013.5","0","true","90","1112.95","28","true"
"91","1008.9","0","true","91","1109.4","28","true"
"92","1004","0","true","92","1105.55","28","true"
"93","999.1","0","true","93","1101.7","28","true"
"94","994.2","0","true","94","1097.85","28","true"
"95","989.05","0","true","95","1093.85","28","true"
"96","984.3","0","true","96","1090.15","28","true"
"97","979.05","0","true","97","1086.3","28","true"
"98","973.8","0","true","98","1082.45","28","true"
"99","968.25","0","true","99","1078.4","28","true"
"100","963","0","true","100","1074.55","28","true"
"101","958.6","0","true","101","1071.25","28","true"
"102","953.35","0","true","102","1067.05","28","true"
"103","948.1","0","true","103","1062.85","28","true"
"104","942.6","0","true","104","1058.65","28","true"
"105","937.1","0","true","105","1054.45","28","true"
"106","931.6","0","true","106","1050.25","28","true"
"107","926.25","0","true","107","1046.2","28","true"
"108","921.25","0","true","108","1042.85","28","true"
"109","916.75","0","true","109","1039.5","28","true"
"110","912.15","0","true","110","1036","28","true"
"111","907.15","0","true","111","1032.1","28","true"
"112","902.3","0","true","112","1028.35","28","true"
"113","897.3","0","true","113","1024.75","28","true"
"114","891.9","0","true","114","1021.1","28","true"
"115","886.5","0","true","115","1017.45","28","true"
"116","881.05","0","true","116","1013.9","28","true"
"117","875.25","0","true","117","1010.1","28","true"
"118","869.6","0","true","118","1006.45","28","true"
"119","864.7","0","true","119","1003.75","28","true"
"120","859.35","0","true","120","1000.7","28","true"
"121","854.45","0","true","121","997.5","28","true"
"122","849.25","0","true","122","994","28","true"
"123","844.05","0","true","123","990.5","28","true"
"124","838.85","0","true","124","987","28","true"
"125","833.65","0","true","125","983.5","28","true"
"126","828.8","0","true","126","980","28","true"
"127","823.95","0","true","127","976.5","28","true"
"128","819.1","0","true","128","973","28","true"
"129","814.25","0","true","129","969.5","28","true"
"130","809.75","0","true","130","966","28","true"
"131","804.9","0","true","131","962.2","28","true"
"132","800.1","0","true","132","958.5","28","true"
"133","795.6","0","true","133","955","28","true"
"134","790.8","0","true","134","951.3","28","true"
"135","786","0","true","135","947.55","28","true"
"136","781.5","0","true","136","944.05","28","true"
"137","777","0","true","137","940.55","28","true"
"138","772.5","0","true","138","937.05","28","true"
"139","768","0","true","139","933.55","28","true"
"140","763.8","0","true","140","930.35","28","true"
"141","760.05","0","true","141","927.25","28","true"
"142","756","0","true","142","923.85","28","true"
"143","751.95","0","true","143","920.45","28","true"
"144","748","0","true","144","917.15","28","true"
"145","744.1","0","true","145","914.05","28","true"
"146","739.85","0","true","146","910.7","28","true"
"147","735.55","0","true","147","906.8","28","true"
"148","730.95","0","true","148","902.9","28","true"
"149","726.65","0","true","149","899","28","true"
"150","723.4","0","true","150","896.05","28","true"
"151","719.55","0","true","151","892.8","28","true"
"152","715.7","0","true","152","889.25","28","true"
"153","712.2","0","true","153","885.85","28","true"
"154","707.35","0","true","154","881.4","28","true"
