"export-plots data (NetLogo 5.2.0)"
"puzzleSwap.nlogo"
"04/29/2015 16:38:17:082 -0500"

"MODEL SETTINGS"
"zpd","consumeenergy","numa","numb","a1","a2","a3","a4","b1","b2","b3","b4"
"2","true","20","0","3","3","3","3","3","2","3","3"

"""Average Energy levels over time"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","1750","0","1580","true","""mental-A""","false","2"

"pen name","pen down?","mode","interval","color","x"
"""mental-A""","true","0","1","0","1441"
"""social-A""","true","0","1","28","1441"

"""mental-A""",,,,"""social-A"""
"x","y","color","pen down?","x","y","color","pen down?"
"0","1440","0","true","0","1440","28","true"
"1","1437.1","0","true","1","1440","28","true"
"2","1434.7","0","true","2","1439.65","28","true"
"3","1433.35","0","true","3","1438.75","28","true"
"4","1432.5","0","true","4","1437.85","28","true"
"5","1431.65","0","true","5","1436.95","28","true"
"6","1428.8","0","true","6","1434.15","28","true"
"7","1425.05","0","true","7","1430.45","28","true"
"8","1420.8","0","true","8","1426.25","28","true"
"9","1415.95","0","true","9","1421.55","28","true"
"10","1411.1","0","true","10","1416.85","28","true"
"11","1406.25","0","true","11","1412.15","28","true"
"12","1401.05","0","true","12","1407.15","28","true"
"13","1396.2","0","true","13","1402.45","28","true"
"14","1391.35","0","true","14","1397.75","28","true"
"15","1386.5","0","true","15","1393.05","28","true"
"16","1381.3","0","true","16","1387.95","28","true"
"17","1376.75","0","true","17","1383.8","28","true"
"18","1371.4","0","true","18","1379.2","28","true"
"19","1366.7","0","true","19","1374.6","28","true"
"20","1362","0","true","20","1370","28","true"
"21","1357.3","0","true","21","1365.4","28","true"
"22","1352.6","0","true","22","1360.8","28","true"
"23","1347.9","0","true","23","1356.2","28","true"
"24","1343.2","0","true","24","1351.6","28","true"
"25","1338.15","0","true","25","1346.7","28","true"
"26","1332.6","0","true","26","1341.3","28","true"
"27","1327.2","0","true","27","1336.7","28","true"
"28","1321.5","0","true","28","1331.75","28","true"
"29","1317.4","0","true","29","1328.3","28","true"
"30","1312","0","true","30","1323.7","28","true"
"31","1306.6","0","true","31","1319.1","28","true"
"32","1301.2","0","true","32","1314.5","28","true"
"33","1295.95","0","true","33","1309.45","28","true"
"34","1290.55","0","true","34","1304.75","28","true"
"35","1285.15","0","true","35","1300.05","28","true"
"36","1280.05","0","true","36","1295.35","28","true"
"37","1274.95","0","true","37","1290.65","28","true"
"38","1269.85","0","true","38","1285.95","28","true"
"39","1264.75","0","true","39","1281.25","28","true"
"40","1259.35","0","true","40","1276.55","28","true"
"41","1254.4","0","true","41","1272.6","28","true"
"42","1249.45","0","true","42","1268.65","28","true"
"43","1244.05","0","true","43","1264.55","28","true"
"44","1238.65","0","true","44","1259.85","28","true"
"45","1233.25","0","true","45","1255.15","28","true"
"46","1227.85","0","true","46","1250.45","28","true"
"47","1222.45","0","true","47","1245.75","28","true"
"48","1217.05","0","true","48","1241.05","28","true"
"49","1211.8","0","true","49","1236.5","28","true"
"50","1206.4","0","true","50","1232.3","28","true"
"51","1201.15","0","true","51","1228","28","true"
"52","1196.4","0","true","52","1224.5","28","true"
"53","1191.3","0","true","53","1220.55","28","true"
"54","1186.65","0","true","54","1216.8","28","true"
"55","1182.95","0","true","55","1213.9","28","true"
"56","1179","0","true","56","1210.75","28","true"
"57","1175.05","0","true","57","1207.6","28","true"
"58","1170.8","0","true","58","1204.25","28","true"
"59","1166.35","0","true","59","1200.55","28","true"
"60","1161.25","0","true","60","1196.35","28","true"
"61","1155.85","0","true","61","1192.15","28","true"
"62","1150.45","0","true","62","1187.95","28","true"
"63","1145.05","0","true","63","1183.75","28","true"
"64","1139.65","0","true","64","1179.55","28","true"
"65","1134.25","0","true","65","1175.35","28","true"
"66","1128.85","0","true","66","1171.15","28","true"
"67","1124.05","0","true","67","1166.95","28","true"
"68","1119.8","0","true","68","1163.1","28","true"
"69","1115.55","0","true","69","1159.25","28","true"
"70","1110.95","0","true","70","1155.05","28","true"
"71","1105.85","0","true","71","1150.35","28","true"
"72","1100.45","0","true","72","1145.3","28","true"
"73","1094.75","0","true","73","1140","28","true"
"74","1089.35","0","true","74","1134.95","28","true"
"75","1083.95","0","true","75","1129.9","28","true"
"76","1078.75","0","true","76","1125.35","28","true"
"77","1073.65","0","true","77","1120.55","28","true"
"78","1068.55","0","true","78","1115.75","28","true"
"79","1063.45","0","true","79","1110.95","28","true"
"80","1058.35","0","true","80","1106.15","28","true"
"81","1053.4","0","true","81","1101.5","28","true"
"82","1048.75","0","true","82","1098.35","28","true"
"83","1044","0","true","83","1095.05","28","true"
"84","1039.5","0","true","84","1091.05","28","true"
"85","1034.7","0","true","85","1086.85","28","true"
"86","1029.6","0","true","86","1082.4","28","true"
"87","1024.75","0","true","87","1078.2","28","true"
"88","1019.9","0","true","88","1074","28","true"
"89","1015.05","0","true","89","1069.8","28","true"
"90","1010.2","0","true","90","1065.6","28","true"
"91","1004.8","0","true","91","1060.9","28","true"
"92","999.4","0","true","92","1056.2","28","true"
"93","994","0","true","93","1051.5","28","true"
"94","988.8","0","true","94","1047.05","28","true"
"95","983.3","0","true","95","1041.75","28","true"
"96","978.25","0","true","96","1037.45","28","true"
"97","973.25","0","true","97","1032.65","28","true"
"98","968.2","0","true","98","1027.75","28","true"
"99","963.15","0","true","99","1023.4","28","true"
"100","958.45","0","true","100","1019.2","28","true"
"101","953.25","0","true","101","1014.5","28","true"
"102","948.25","0","true","102","1009.8","28","true"
"103","943.4","0","true","103","1005.25","28","true"
"104","938.85","0","true","104","1001.8","28","true"
"105","933.9","0","true","105","998.1","28","true"
"106","929.35","0","true","106","994.15","28","true"
"107","924.15","0","true","107","989.8","28","true"
"108","919.15","0","true","108","985.7","28","true"
"109","914.15","0","true","109","981.6","28","true"
"110","909.15","0","true","110","977.5","28","true"
"111","904.15","0","true","111","973.4","28","true"
"112","899.15","0","true","112","969.3","28","true"
"113","893.85","0","true","113","964.95","28","true"
"114","888.85","0","true","114","960.85","28","true"
"115","883.85","0","true","115","956.75","28","true"
"116","878.85","0","true","116","952.65","28","true"
"117","874.05","0","true","117","948.45","28","true"
"118","869.2","0","true","118","944.15","28","true"
"119","864.35","0","true","119","939.85","28","true"
"120","859.3","0","true","120","935.2","28","true"
"121","854.3","0","true","121","930.75","28","true"
"122","849.75","0","true","122","926.85","28","true"
"123","844.9","0","true","123","922.7","28","true"
"124","840.35","0","true","124","918.85","28","true"
"125","835.85","0","true","125","915.4","28","true"
"126","831.7","0","true","126","912.7","28","true"
"127","827","0","true","127","909.85","28","true"
"128","822.1","0","true","128","907.55","28","true"
"129","817.5","0","true","129","904.45","28","true"
"130","813.05","0","true","130","901.5","28","true"
"131","808.15","0","true","131","898.2","28","true"
"132","803.2","0","true","132","894.95","28","true"
"133","798.25","0","true","133","891.7","28","true"
"134","793.3","0","true","134","888.45","28","true"
"135","788.7","0","true","135","885.2","28","true"
"136","784.1","0","true","136","881.95","28","true"
"137","779.5","0","true","137","878.7","28","true"
"138","774.9","0","true","138","875.45","28","true"
"139","770.3","0","true","139","872.2","28","true"
"140","765.6","0","true","140","868.75","28","true"
"141","761","0","true","141","864.95","28","true"
"142","755.65","0","true","142","860.7","28","true"
"143","750.9","0","true","143","856.5","28","true"
"144","746.15","0","true","144","852.3","28","true"
"145","741.4","0","true","145","848.1","28","true"
"146","736.65","0","true","146","843.9","28","true"
"147","732.05","0","true","147","839.85","28","true"
"148","727.3","0","true","148","836.1","28","true"
"149","723","0","true","149","832.5","28","true"
"150","719.05","0","true","150","829.5","28","true"
"151","714.7","0","true","151","825.55","28","true"
"152","710.6","0","true","152","821.9","28","true"
"153","706.3","0","true","153","818.1","28","true"
"154","702.05","0","true","154","814.85","28","true"
